timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1504729322765,14,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729322892,16,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729322908,18,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729322926,15,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729322941,39,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729322980,17,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729322997,40,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323037,15,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323052,27,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323079,34,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323113,15,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323129,37,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323166,27,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323193,23,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323216,16,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323232,37,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323269,14,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323284,21,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323305,29,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323334,17,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323353,36,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323389,18,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323407,46,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323453,15,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323468,45,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323514,17,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323531,44,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323575,47,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323622,14,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323637,37,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323674,31,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323706,31,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323737,14,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323753,46,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323799,18,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323817,24,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323841,33,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323874,15,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323889,36,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323925,30,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323955,26,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323981,16,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729323997,32,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
1504729324029,16,RW Request,,,bzm - Concurrency Thread Group 2-1,,true,,0,0,1,1,0,0,0
